edge_id,src,dst,length_um,radius_um,usage
61492,58991,418644,2.8284,7.1756,2
63016,60478,60480,1.0,6.4031,1
63017,60480,88546,3.0,6.4419,1
64087,61536,61538,2.2361,7.5452,1
64089,61538,7501158,4.1231,7.4407,1
64097,61546,61549,1.0,7.8102,1
64100,61549,7501188,2.4495,7.6468,1
65204,62618,3593963,12.5521,10.1235,1
68445,65773,97677,1.4142,4.5708,1
70691,28915,67930,1.4142,8.6313,7
72509,12096,69707,6.5574,8.0239,1
73017,70203,103788,1.0,5.4312,1
73139,70327,73944,6.3246,10.025,1
73257,70437,5066128,7.7244,10.5922,1
73535,70437,70711,8.4853,11.3347,1
74236,71402,105834,3.3166,4.5708,1
74876,72019,263142,6.1644,14.7973,13
75017,72152,106605,1.7321,5.958,2
76880,73944,76670,5.099,10.0497,1
79693,76670,79848,7.3485,10.0247,1
80493,77439,77441,1.4142,8.3031,1
80494,77442,77443,1.0,7.6158,1
80495,77441,77443,1.4142,7.839,1
81121,77442,78057,1.7321,7.839,1
81791,78057,78699,3.0,8.1542,1
81792,78699,78700,1.4142,8.1542,1
82459,78700,79332,3.3166,8.0623,1
82995,79848,86611,12.6886,9.8994,1
83152,79332,79996,1.7321,7.7728,1
83154,79996,79998,1.4142,7.6787,1
83267,80105,7498441,10.8167,15.335,2
83696,80516,391789,12.8841,4.8894,1
83748,79998,80564,3.0,7.8421,1
84377,80564,81162,3.0,7.8421,1
84964,81162,81730,3.0,7.9681,1
85589,81730,82342,2.4495,8.2144,1
86239,82342,82975,3.0,8.1203,1
86664,83393,3681511,4.0689,12.8399,4
86665,83393,3687613,6.9682,11.9181,2
86836,82975,83547,1.7321,7.8421,1
87054,45973,83759,1.4142,18.5729,19
87514,83547,84209,1.7321,7.8102,1
88164,84209,84840,2.4495,7.8102,1
88323,40253,84997,10.9545,7.6833,1
88547,85221,85270,10.4403,8.9721,1
88598,40362,85270,10.0499,8.6254,1
88823,85484,85485,1.0,7.9681,1
88824,85485,85486,1.0,7.8421,1
88825,85486,85487,2.0,7.8102,1
88826,84840,85487,1.7321,7.8102,1
89455,85484,86094,1.7321,8.2144,1
89969,86611,93449,11.5758,9.5342,1
90125,86094,86760,1.7321,8.4259,1
90796,86760,87419,2.4495,8.4853,1
91473,87419,88069,1.7321,8.2738,1
91955,88540,117080,2.4495,6.8143,1
91961,88546,88554,1.0,6.4419,1
91969,88540,88554,1.4142,6.7371,1
92720,89284,89285,1.0,8.2144,1
92721,88069,89285,2.8284,8.0623,1
93381,89284,89933,2.4495,8.4259,1
95291,89933,91800,5.3852,8.4853,1
96502,91800,92977,3.0,8.1478,1
96981,93449,102294,13.3417,10.6306,1
97301,93759,278804,10.198,5.7878,2
97743,92977,94191,4.1231,7.8102,1
98385,94805,94806,1.0,8.0623,1
98386,94191,94806,1.7321,7.9363,1
99009,95410,95411,1.0,8.2153,1
99010,94805,95411,1.7321,8.0932,1
99502,95891,6879474,23.6008,3.8028,2
99675,95410,96052,1.7321,8.1844,1
100306,96679,96680,1.0,7.9681,1
100307,96052,96680,2.4495,8.0623,1
100990,97343,97344,1.0,8.0623,1
100991,96679,97344,1.7321,7.9681,1
101336,97677,151057,2.8284,4.6856,1
101677,98008,98009,1.0,8.4853,1
101678,97343,98009,1.7321,8.2738,1
102174,98495,5857389,9.7283,18.1031,1
102402,98008,98717,1.7321,8.3047,1
103158,98717,99440,2.4495,8.2153,1
103916,99440,100170,1.7321,8.246,1
104698,100170,100941,2.4495,8.3938,1
104699,100942,100943,1.0,8.3959,1
104700,100941,100943,2.2361,8.4545,1
105511,101732,102444,1.4142,8.7148,1
106085,102294,110672,13.6382,12.3057,1
106243,100942,102444,3.7417,8.7148,1
106244,101732,102445,1.7321,8.3047,1
106527,102725,260143,6.7082,6.4675,1
107616,103788,127864,1.4142,5.4312,1
108565,102445,104717,4.6904,8.3047,1
109160,105290,159203,4.6904,5.4075,1
109313,104717,105437,2.4495,8.4853,1
109719,105834,129518,1.7321,4.2426,1
110077,105437,106179,3.3166,8.5146,1
110517,106605,130267,1.4142,5.958,2
110862,106179,106941,2.4495,8.5146,1
111517,67930,107578,1.7321,8.8012,7
113195,106941,109214,5.831,8.4853,1
114097,110044,110045,1.0,8.4853,1
114098,109214,110045,1.7321,8.4853,1
114749,110672,112820,4.2426,12.5499,1
115641,110044,111539,3.4641,8.7426,1
116361,112242,112243,1.0,8.746,1
116362,111539,112243,4.3589,8.8301,1
116954,112820,114968,3.6056,12.4497,1
118527,112242,114366,9.0,8.9985,1
118528,114366,114367,1.4142,9.273,1
118529,114367,114368,1.4142,9.2456,1
118532,114368,114371,2.2361,8.5863,1
118533,114371,114372,1.4142,7.9363,1
118955,114791,114792,10.7703,9.816,1
118956,84997,114792,10.8167,9.2823,1
119287,114372,115118,4.3589,8.0282,1
120050,115118,115866,4.3589,8.1542,1
120789,115866,116590,3.0,8.2144,1
121288,117080,142071,1.7321,6.4803,1
121509,114968,117296,3.7417,12.3693,1
121663,116590,117443,3.0,8.4845,1
122555,117443,118300,1.4142,8.7733,1
123197,117296,118924,2.2361,12.0156,1
123198,118924,124819,10.6771,11.7681,1
123362,118300,119079,3.0,8.9721,1
125077,119079,120707,4.6904,9.217,1
125910,120707,121524,1.7321,9.2722,1
125911,121524,121525,2.2361,9.165,1
126765,122356,122357,1.0,8.746,1
126766,121525,122357,1.7321,9.0256,1
126943,122527,3333153,8.3066,4.872,4
127741,123294,123295,1.0,8.5146,1
127742,123295,123296,1.0,8.6021,1
127743,122356,123296,3.0,8.6602,1
128587,123294,124117,1.7321,8.4853,1
129314,124819,129782,11.225,11.0606,1
129492,124117,124992,3.0,8.6585,1
129550,125047,638637,24.9399,22.0332,1
132000,124992,127428,6.4031,8.9711,1
132001,127428,127429,1.4142,9.165,1
132441,127864,157807,1.0,5.4312,1
132684,128091,233292,4.6904,9.9747,1
133461,5974,128837,9.2736,8.39,1
133778,127429,129129,3.4641,9.1098,1
134173,129518,159687,2.2361,4.4126,1
134450,129782,136484,12.2066,9.7603,1
134645,129971,129972,1.0,8.7748,1
134646,129129,129972,1.7321,8.9159,1
134957,130267,160619,1.7321,5.8723,2
135523,130823,130824,1.0,8.5146,1
135524,129971,130824,1.7321,8.6309,1
136025,131307,294511,5.9161,15.6477,15
136405,131664,131665,1.0,8.4853,1
136406,130823,131665,1.7321,8.4853,1
137213,131664,132458,1.7321,8.4259,1
138117,132458,133306,1.7321,8.2144,1
139006,134149,134150,2.0,7.9363,1
139007,133306,134150,1.7321,8.0623,1
140716,134149,135820,3.4641,7.9363,1
140717,135821,135822,1.0,7.8421,1
140718,135820,135822,1.4142,7.9363,1
141392,136484,142558,10.8167,9.857,1
142493,135821,137553,6.6332,8.1203,1
143394,137553,138427,1.7321,8.2144,1
144303,138427,139310,1.7321,7.9681,1
145206,139310,140190,1.4142,8.0903,1
146030,140190,140990,1.7321,8.0903,1
146953,140990,141892,1.4142,8.1796,1
147034,141968,179053,2.4495,6.2838,1
147083,142015,142043,1.0,6.117,1
