edge_id,src,dst,length_um,radius_um,usage
95148,67441,67777,15.2643,7.806,1
95373,67604,71329,6.8475,6.3609,1
95569,67742,415830,84.0143,6.0707,1
95812,67925,411281,74.0675,7.9155,10
95875,67968,679093,71.007,5.8807,1
95876,66980,67968,228.1766,6.2741,1
96049,68089,69695,30.4302,8.9669,1
96050,68089,417734,5.4671,10.5951,1
96450,68370,71824,5.4263,1.0,1
96602,68471,415185,39.7827,29.0358,3
96714,66807,68544,127.3931,4.9338,1
96739,67925,68562,13.6015,7.3407,10
96741,68562,68563,3.6056,7.5261,10
96797,67742,68607,22.1359,9.8357,1
96965,68726,413054,34.4719,11.6821,1
96966,68726,70095,48.9183,8.9772,1
96967,68726,71247,32.0156,8.3057,2
97121,68828,694630,23.2985,8.7441,1
97201,68471,68884,11.8743,28.9386,3
97209,68890,686517,42.2884,5.715,1
97232,47414,68904,59.7671,19.5229,9
97497,66612,69089,108.4804,5.0495,1
97500,68884,69091,3.7417,28.4592,3
97754,66249,69271,104.4031,5.7748,1
98397,69695,71685,57.3934,9.8089,1
98683,69900,76549,70.157,6.1833,1
98834,69091,70007,17.2047,28.87,3
98929,70071,71599,21.4009,8.9893,3
99480,70469,691482,35.0381,23.6658,4
99488,70469,70475,41.4485,21.666,4
99669,70601,418424,108.959,3.7743,1
99670,70075,70601,47.7703,2.7247,1
99805,70007,70704,29.0172,27.925,3
99817,70714,81605,75.295,9.8541,1
100146,70933,330605,94.7576,5.9545,1
100353,71077,423241,21.0608,5.7554,1
100601,71247,435582,89.9074,5.3779,2
100626,63905,71260,73.7699,5.0616,1
100627,71260,71768,7.0711,5.4495,1
100720,71329,83236,52.0352,5.2787,1
101121,71599,423244,97.3823,21.0739,3
101247,71685,72409,72.904,8.7776,1
101275,67144,71706,24.779,28.039,1
101276,71706,699685,38.4303,22.1266,1
101382,71768,72761,18.4932,5.985,1
101798,72060,423710,30.2379,21.1527,3
102017,72215,422871,23.9653,22.7777,2
102156,70095,72320,41.4126,6.6623,1
102230,72370,72500,12.2474,19.6086,3
102233,72372,425377,45.7639,22.0784,3
102234,72373,427260,33.0303,6.8896,1
102411,72500,423714,21.3989,20.3317,3
102776,72761,424963,47.2464,7.5976,1
102867,68890,72820,71.2506,6.9267,1
103488,73239,340207,44.578,5.3735,1
103616,68544,73328,52.2398,5.3019,1
103754,73430,75286,31.4006,3.9241,1
103836,72215,73491,26.6458,18.8809,2
103837,73491,429590,36.2123,13.3166,2
103913,72320,73548,41.9166,8.112,1
103984,73603,428143,49.3221,22.1018,3
104037,73639,429634,40.5997,5.465,1
104298,73822,74754,26.0,8.1513,6
104410,73548,73898,9.9499,10.5622,1
104524,73972,75767,32.3883,20.6568,3
104631,74047,74048,3.7712,11.428,4
104632,74048,697840,37.6194,14.5732,4
104634,74049,74127,7.4981,16.4463,4
104734,74127,695922,38.0263,13.9427,4
104875,74236,341345,28.6918,9.1789,1
104957,74298,432174,51.9711,7.4758,1
105620,74754,428607,10.198,10.3581,6
106386,75286,76532,15.9374,3.9241,1
107084,75767,429328,4.6779,22.3895,3
107784,76250,430813,9.363,19.4993,3
107794,76256,77344,11.7047,11.7411,6
108188,76532,433609,38.9102,3.8643,1
108212,76549,79551,130.9733,6.6115,1
108423,73328,76698,78.4729,5.0431,1
