edge_id,src,dst,length_um,radius_um,usage
690,585,3638737,3.6968,12.0889,9
729,616,1808,1.4142,4.6904,1
767,651,3649709,18.0462,6.6571,2
776,659,2065,8.2529,5.2881,1
1099,919,2122,3.0,4.4707,1
1373,1172,3643584,4.6428,9.2418,3
1444,1232,3651144,11.2546,5.5468,2
1621,1363,6789162,11.5758,4.1231,1
1708,1441,3647934,10.7186,11.2691,9
1769,1491,270863,18.0555,5.7007,1
1780,1502,3547233,10.6301,7.6553,1
1865,1579,2545,7.7889,4.9495,1
2122,1790,3646541,20.199,10.4371,3
2147,1808,5042820,7.188,5.1736,1
2280,1913,98495,9.2736,17.1707,2
2435,2044,10830,5.099,2.9889,1
2457,2065,3655849,10.0277,4.8002,1
2530,2122,11455,4.6904,4.4707,1
2752,2322,72019,6.7823,14.1711,7
3046,2545,3651217,6.5064,4.1078,1
3722,3142,3653193,4.1674,12.9835,13
4965,4262,18561,2.2361,9.0182,1
4993,4292,213778,17.4929,9.7162,1
4997,1502,4296,10.9545,8.6313,1
4999,4298,2973950,11.8743,6.4031,1
7274,6418,6473598,3.7859,8.2738,1
7317,6455,3675461,18.1537,4.8002,1
7318,6455,3664932,12.1883,4.9338,1
7836,6927,3315870,4.761,10.3218,2
10879,9873,7503555,4.6904,11.8115,10
10911,9905,7505541,8.124,17.3452,10
11868,10830,27291,4.1231,2.618,1
12516,11455,11457,1.0,4.8408,1
12518,11457,68992,4.3589,5.0495,1
14290,13202,3522776,3.6056,7.4161,1
14488,13202,13387,2.4495,7.129,1
14489,13387,13388,4.2426,7.4491,1
14490,13388,13389,2.8284,7.2098,1
14491,13389,13390,3.1623,7.3761,1
14693,13390,13588,1.7321,7.8406,1
14695,13588,13590,5.0,7.7417,1
14696,13590,13591,3.6056,7.6468,1
14814,13710,409403,11.8743,5.0,1
14892,13785,13998,18.8944,6.7078,1
14893,13591,13786,2.4495,8.1478,1
14894,13786,13787,1.4142,8.4853,1
14895,13787,13788,1.4142,8.1478,1
14896,13788,13789,3.1623,7.8102,1
14897,13789,13790,1.4142,7.6468,1
15109,13998,14424,19.3132,6.358,1
15113,13790,14003,3.0,7.5822,1
15114,14003,14004,1.4142,7.5148,1
15317,14004,14205,3.7417,7.7363,1
15318,14205,14206,1.4142,8.124,1
15319,14206,14207,1.4142,7.999,1
15535,14424,14645,10.0499,6.2037,1
15538,14207,14427,3.0,7.999,1
15539,14427,14428,1.4142,7.999,1
15769,14645,15511,19.0263,6.7678,1
15774,14428,14650,1.7321,7.9681,1
15775,14650,14651,1.4142,7.9363,1
15982,14651,14856,1.7321,7.68,1
16185,15057,15253,3.7417,8.0282,1
16187,15057,15059,3.6056,8.5106,1
16381,14856,15250,6.7082,7.5498,1
16382,15250,15251,1.4142,7.5498,1
16383,15251,15252,2.2361,7.8369,1
16384,15252,15253,2.2361,7.9671,1
16387,15059,15256,3.0,8.5708,1
16388,15256,15257,1.4142,8.5134,1
16389,15257,15258,2.8284,8.5728,1
16669,15511,15719,7.1414,7.1411,1
16671,15513,15514,1.0,8.3031,1
16672,15258,15514,1.7321,8.5146,1
16900,15719,16237,7.3485,7.0355,1
16908,15513,15726,3.0,7.8717,1
16909,15726,15727,2.8284,7.9026,1
16910,15727,15728,2.8284,8.3047,1
17166,15728,15976,3.7417,8.0832,1
17431,16237,16489,5.099,6.7016,1
17438,15976,16244,3.0,7.5822,1
17439,16244,16245,2.8284,7.6468,1
17689,16489,16953,6.7082,6.5927,1
17694,16245,16494,5.099,7.7457,1
17695,16494,16495,1.4142,7.8717,1
17931,16495,16729,3.0,8.2144,1
18159,16953,3527670,5.4671,6.5534,1
18175,16729,16969,1.7321,8.2144,1
18176,16969,16970,5.0,8.2144,1
18377,16970,17165,1.7321,8.4845,1
18378,17165,17166,1.4142,8.4243,1
18634,17420,18104,7.8102,4.5981,1
18860,17166,17642,4.6904,8.4532,1
18861,17642,17643,1.4142,8.6602,1
19091,17643,17867,1.7321,8.8301,1
19339,18104,18563,7.4833,3.5,1
19350,17867,18115,3.7417,9.0,1
19573,18115,18334,6.4807,9.3218,1
19806,18561,40110,1.0,9.7419,1
19808,18563,19064,4.6904,3.3028,1
19819,18574,18575,1.0,9.4868,1
19820,18334,18575,4.3589,9.5652,1
20051,4296,18802,10.0499,8.3613,1
20319,19062,20137,10.2956,4.1231,1
20321,19062,19064,8.544,3.8643,1
20333,18574,19076,4.1231,9.2434,1
20334,19076,19077,1.4142,9.1904,1
20627,19077,19365,4.3589,9.6402,1
20628,19365,19366,1.4142,9.6667,1
20902,19366,19638,1.7321,9.6667,1
20903,19638,19639,1.4142,9.6667,1
21154,19639,19884,1.7321,9.6414,1
21155,19884,19885,1.4142,9.6414,1
21410,20137,3529266,9.8995,4.977,1
21682,20399,20647,5.7446,6.4862,1
21705,19885,20422,4.1231,9.6919,1
21933,20647,21220,6.7082,6.443,1
21934,20399,20648,7.1414,5.6081,1
22272,20422,20976,6.0,10.147,1
22274,20976,20978,4.2426,9.8089,1
22523,21220,21821,4.6904,5.9545,1
22537,20978,21234,1.7321,9.4586,1
23135,21820,22128,4.3589,7.1133,1
23136,21820,21821,4.2426,6.1644,1
23454,22128,22718,10.3923,7.9681,1
23476,21234,22148,5.831,9.7968,1
23765,22148,22425,1.7321,9.9247,1
23766,22425,22426,2.8284,9.5866,1
24065,22718,23677,10.4403,7.5771,1
24082,22426,22735,2.4495,9.4845,1
24083,22735,22736,1.4142,9.5647,1
24451,23089,23090,1.0,9.7716,1
24452,22736,23090,1.7321,9.6667,1
25059,23677,24230,10.0499,7.2801,1
25090,23089,23706,4.6904,9.7463,1
25364,23706,23972,3.7417,9.4796,1
25634,24230,25382,10.6771,7.3143,1
25652,23972,24248,1.7321,9.1378,1
26277,24248,24851,4.6904,9.1923,1
26823,25382,26636,10.7703,7.4491,1
27145,24851,25698,7.6811,9.1098,1
28098,26636,28320,11.0905,8.0761,1
28128,25698,26666,7.0711,9.4244,1
28165,26702,125047,5.7446,21.7252,1
28398,26926,27969,12.083,5.985,1
28811,26666,27331,4.6904,9.8994,1
