edge_id,src,dst,length_um,radius_um,usage
205553,69707,198839,8.3066,8.4845,1
205727,199003,261030,2.2361,5.5136,1
206293,198632,199549,1.7321,2.9142,1
206457,199707,209281,20.6155,4.3574,1
206481,125028,199732,2.4495,9.7974,1
207332,199549,200558,1.0,3.1463,1
208307,200558,201501,1.7321,3.4641,1
209469,192260,202630,25.7876,9.1488,1
211248,204355,217738,16.0312,4.1829,1
211614,204709,6484250,15.2284,4.6856,2
211615,204709,6506118,10.3716,4.6289,2
211894,204975,6492128,5.9442,4.2426,1
215473,208420,3318629,10.7238,3.9263,2
215474,208420,3332933,4.1231,3.57,2
216293,209217,4061164,24.2464,4.3509,1
216356,209281,215924,11.5758,4.1829,1
216582,209494,438066,21.3542,4.2361,1
218786,211594,6504787,9.3035,4.9497,1
223252,215924,224770,15.8114,4.7541,1
224257,216901,217867,1.4142,8.1844,1
224292,216934,1963481,13.4164,5.4265,1
224784,217412,455957,10.6301,4.1231,1
225117,217738,232234,16.8226,4.4068,1
225248,202630,217867,24.9199,8.8788,1
226245,216901,218826,3.4641,7.8275,1
226965,43757,219532,10.8167,3.217,1
227198,218826,219759,1.4142,7.6112,1
228257,220782,220783,1.0,7.5794,1
228258,219759,220783,5.099,7.6112,1
228420,220941,7502677,11.3137,3.1583,9
229267,220782,221770,2.4495,8.264,1
230136,222600,419767,13.1909,4.7361,6
230308,221770,222770,1.7321,8.8589,1
232364,222770,224772,4.1231,8.9159,1
233363,224772,225736,2.4495,8.6879,1
233364,225736,225737,1.4142,8.8818,1
234335,225737,226687,1.7321,9.1923,1
235143,227476,2923547,11.189,3.8724,5
235325,224770,227650,7.3485,5.0378,1
235329,226687,227653,2.4495,8.9415,1
235725,228032,3698539,15.0,6.117,2
236312,227650,228600,7.874,4.5813,1
236596,228878,1049192,7.0711,3.8643,1
237243,229500,229501,1.0,8.4853,1
237244,227653,229501,4.1231,8.6015,1
238202,229500,230441,3.7417,8.9596,1
239187,228600,231408,7.8102,4.5813,1
239192,230441,231413,3.3166,9.217,1
240030,232234,238007,10.0499,4.216,1
240125,232325,420413,10.0499,2.5322,1
240151,231408,232351,7.874,4.5813,1
240152,232352,3802970,12.9829,5.2421,1
240154,231413,232354,1.7321,9.0277,1
241096,232354,233275,1.7321,9.0277,1
242053,233275,234211,1.7321,8.8875,1
242161,160635,234322,3.0,3.6736,1
242431,234582,559413,23.4307,1.9841,2
244062,232352,236186,15.2971,4.9839,1
245126,234211,237210,4.6904,8.3245,1
245951,238007,241854,8.124,4.1621,1
246082,238137,240086,11.0,5.5335,1
246084,237210,238139,1.7321,7.874,1
247049,238139,239076,1.7321,7.874,1
247050,239076,239077,2.2361,8.209,1
248099,240086,241051,16.3095,4.729,1
248105,239077,240092,2.4495,8.4253,1
249079,236186,241051,15.0665,4.8408,1
249083,240092,241055,4.5826,8.4545,1
249902,241854,245727,9.1652,4.3528,1
250026,241972,241973,1.0,8.9443,1
250027,241055,241973,1.7321,8.7733,1
250028,241974,241975,1.0,9.9494,1
250029,241975,241976,1.0,9.6678,1
250030,241972,241976,2.2361,9.2156,1
250973,238137,242891,14.3527,6.5557,1
250976,241974,242894,1.7321,10.0499,1
251990,243885,3814585,1.8856,10.0452,1
253011,243885,244873,1.7321,9.2466,1
253276,245129,6504793,13.6096,3.5,2
253905,245727,251630,10.8167,4.1231,1
256103,244873,247850,5.3852,8.9973,1
258176,249860,249861,1.0,8.746,1
258177,249861,249862,1.0,8.9711,1
258178,247850,249862,3.4641,8.9427,1
259140,242891,250806,18.8149,5.2016,1
259901,178953,251527,3.0,4.9181,1
259902,251527,565767,15.2643,3.9115,1
260006,251630,257460,10.198,4.241,1
260145,249860,251766,5.3852,8.6313,1
260146,251766,251767,3.1623,8.938,1
261143,251767,252745,3.3166,9.2736,1
261144,252745,252746,3.6056,9.0527,1
261145,252746,252747,1.4142,8.746,1
261146,252747,252748,1.4142,8.6021,1
261147,252748,252749,1.4142,8.4553,1
262134,252749,253714,3.7417,8.3366,1
263133,250806,254702,10.7703,4.0616,1
263134,253714,254703,3.0,8.3959,1
265986,257460,259475,8.4853,6.0846,1
266180,257648,258634,1.4142,9.717,1
267208,258632,259638,1.4142,9.217,1
267211,258632,258634,2.2361,9.434,1
267212,257648,258635,1.7321,9.9497,1
267213,258636,3836384,5.7446,9.8742,1
268095,259475,260530,3.0,7.4407,1
268258,48284,259633,12.5698,3.6736,2
268263,254703,259637,7.6811,8.2738,1
268264,259637,259638,2.2361,8.5311,1
268267,259641,259642,2.0,9.6402,1
268268,258636,259642,1.7321,9.8995,1
268269,259641,259643,3.1623,9.3272,1
268401,259769,6527874,22.1359,3.9637,1
269205,260530,3837977,3.2998,7.0711,1
269377,259643,260701,1.7321,9.2466,1
269715,261030,289418,1.0,5.8735,1
270628,261926,293296,7.0711,4.6289,1
271342,260701,262617,4.1231,9.2195,1
274232,262617,265420,7.3485,9.3268,1
275203,254702,266375,20.2237,4.7541,1
275205,265420,266377,2.4495,9.4604,1
