edge_id,src,dst,length_um,radius_um,usage
62057,44131,45964,29.1548,24.1908,1
62122,44177,45311,43.7493,6.3121,1
62135,44188,390076,94.6414,10.19,1
62308,42090,44305,60.5723,4.0503,1
62311,44307,370997,60.6071,15.3071,8
62312,44307,382180,40.223,15.6683,8
62370,44349,66534,51.6624,16.8648,1
62570,44485,328556,42.2966,5.7913,2
63630,45229,379131,18.5293,13.0057,20
63746,45311,380536,5.2599,6.3121,1
64197,45631,50478,13.3,7.3786,4
64399,45771,59635,36.7166,11.3816,1
64664,45967,379673,18.0185,13.4387,20
64929,45964,46155,2.2361,25.504,1
64930,46155,380730,21.1217,25.7831,1
65029,46225,382461,28.7858,10.1256,1
65030,46225,380828,7.9863,6.0092,1
66557,47332,58044,11.7473,19.3718,1
66794,47491,370944,91.7505,12.8691,1
66998,47639,288018,22.9613,8.5952,28
67205,47780,682189,15.6808,15.5728,1
67263,47823,383091,9.5568,10.0682,1
67264,47823,384285,15.272,12.1396,1
67405,47920,330697,22.6618,15.8453,1
67738,36694,48151,41.7463,23.179,3
67911,48259,686751,25.7617,4.6596,1
68690,47491,48803,16.5227,13.7632,1
68782,45967,48858,87.1149,13.5356,20
68873,48922,344169,86.9617,4.8139,1
68912,48951,386496,17.0588,10.5313,1
69175,49159,387320,19.4594,7.8875,3
69334,49166,49263,20.025,3.0275,1
69560,49422,387655,12.6911,24.6609,1
69822,49597,388536,17.4706,22.0754,4
69964,49692,387545,38.9706,3.7936,1
70092,49787,387545,15.8653,3.6029,1
70093,49787,393236,51.4738,3.285,1
70559,50108,385453,25.4165,21.2924,7
71088,50478,55977,33.4813,9.6602,4
71379,50686,686088,31.9878,14.7478,1
71583,50836,390465,14.8754,17.5457,8
71829,46344,51003,64.4515,7.3248,1
71831,51003,60497,131.8939,8.6585,1
72501,51495,339388,68.0727,4.6158,1
72502,51495,333077,9.3393,3.9142,1
72513,51505,55797,18.1904,7.8075,4
72769,47015,51677,74.7663,8.226,1
72770,51677,384962,38.2965,4.89,1
72915,51782,390559,14.2199,16.6679,1
72918,51784,814238,99.2522,6.8804,1
72957,51807,333399,31.0826,5.8541,1
72958,51807,333071,5.6236,6.0467,1
73031,51850,389178,19.2787,15.7036,20
73495,45631,52186,16.2275,6.7723,4
73499,48151,52189,19.3336,22.6719,3
74768,53089,389475,19.2894,18.0961,4
74844,53142,656311,4.7258,12.2179,2
74997,53089,53250,10.6301,18.2049,4
74998,53250,395449,43.8547,30.5598,4
75570,51850,53673,21.6795,19.3144,20
75571,53673,396020,20.9178,19.8693,12
75869,53673,53896,22.7596,20.3311,8
75915,53932,402676,90.5937,5.1636,1
76364,40506,54243,81.0062,8.4553,2
76379,54255,395936,7.7028,15.6608,2
